sample_id;original_label;predicted_label_before;predicted_label_after;attack_prob_before;attack_prob_after;distortion;mutation_count;feature_change_ratio;original_features;mutated_features;attack_class_prob_vector_before;attack_class_prob_vector_after
10;8;0;0;0.4971136363636364;0.4032489177489179;0.25163507164808907;6;0.07894736842105263;[2.266666704444445e-06, 0.0, 4.1240514681623226e-05, 5.467717926566681e-06, 1.6379310344827587e-06, 0.020833333333333336, 0.028082191780821917, 0.028082191780821917, 0.0, 0.030319148936170215, 0.05846153846153846, 0.03905633358520466, 0.0, 0.0008755472170731707, 0.0024419968969196654, 2.272933853807726e-06, 0.0, 2.26758445257731e-06, 2.276269038958128e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0012209960346687256, 0.0018315018314999998, 0.052030456852791875, 0.028963414634146343, 0.03244038558873669, 0.009827238624468085, 9.65746189791761e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.047602739726027396, 0.028082191780821917, 0.03905633358520466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.467717926566681e-06, 4.1240514681623226e-05, 1.6393800485894991e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.266666704444445e-06, 0.0, 4.1240514681623226e-05, 5.467717926566681e-06, 1.6379310344827587e-06, 0.020833333333333336, 0.028082191780821917, 0.040671775456799716, 0.0, 0.030319148936170215, 0.05846153846153846, 0.02676541845989952, 0.0, 0.0008755472170731707, 0.0024419968969196654, 2.272933853807726e-06, 0.0, 2.26758445257731e-06, 2.276269038958128e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08213023800534472, 0.2004086380250607, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0012209960346687256, 0.0018315018314999998, 0.052030456852791875, 0.028963414634146343, 0.016742839035737814, 0.009827238624468085, 9.65746189791761e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.047602739726027396, 0.028082191780821917, 0.03905633358520466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.467717926566681e-06, 4.1240514681623226e-05, 1.6393800485894991e-06, 0.12591756793207642, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.5028863636363635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4971136363636364, 0.0];[0.5967510822510822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.3932489177489179, 0.0]
11;9;9;9;1.0;0.8400000000000001;0.385935280660686;7;0.09210526315789473;[0.0029065750484429174, 0.00011270084901306256, 0.000907291322995711, 0.00025498235794135354, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.059526774595273974, 0.10357461049205388, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 3.200612011280805e-05, 4.2044576808559486e-05, 6.762933204860264e-05, 0.0002335970285546208, 0.0007630505049998111, 5.00278909661127e-08, 0.002906225, 0.00013846886421237225, 0.00030982084981934997, 0.0007630588353459591, 2.242917111647386e-06, 0.002906475, 0.00013902418698461994, 0.00043206750930436627, 0.0010872368492313728, 9.207770923382891e-08, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 2.1019875052343455e-05, 3.153760142205e-05, 0.0, 0.49593495934959353, 0.0712132589210137, 0.21674170160765957, 0.04697696521576109, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07124844333746574, 0.059526774595273974, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.00025498235794135354, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0029065750484429174, 0.00011270084901306256, 0.000907291322995711, 0.00025498235794135354, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.24310895026730736, 0.10357461049205388, 0.5191489361702127, 0.0, 0.003943238880117587, 0.1945608522637372, 3.200612011280805e-05, 4.2044576808559486e-05, 6.762933204860264e-05, 0.0002335970285546208, 0.0007630505049998111, 5.00278909661127e-08, 0.002906225, 0.00013846886421237225, 0.00030982084981934997, 0.0007630588353459591, 2.242917111647386e-06, 0.002906475, 0.00013902418698461994, 0.00043206750930436627, 0.0010872368492313728, 9.207770923382891e-08, 0.15703583814845037, 0.1047788746716835, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 2.1019875052343455e-05, 3.153760142205e-05, 0.0, 0.49593495934959353, 0.28167291154492524, 0.21674170160765957, 0.04697696521576109, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07124844333746574, 0.059526774595273974, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.00025498235794135354, 0.000907291322995711, 7.66482075349301e-05, 0.2397511705706378, 0.001965621407940095, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.16, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.04, 0.78]
12;4;4;4;1.0;0.71;0.1488046152340095;6;0.07894736842105263;[0.5412410673540178, 2.1466828383440488e-05, 0.00020620257340811613, 4.8942743391462733e-05, 2.6867816091954023e-05, 0.18648373983739838, 0.0, 0.05027397260273973, 0.12346339368261279, 0.4973404255319149, 0.0, 0.12813218211286442, 0.314545703349934, 4.889395180487805e-08, 4.576372203592776e-08, 0.06017143924604646, 0.2547260552169241, 0.5402186406596516, 3.33519273107418e-08, 0.5408333333333334, 0.13507530560850428, 0.3820890828253862, 0.5402186444927144, 7.091453544446475e-05, 0.5408333333333334, 0.13560535359891168, 0.39036144578313253, 0.5424214143956467, 4.6875924700858356e-07, 0.0, 0.0, 0.0, 0.0, 0.00011270024418386241, 0.00034641175160627833, 2.0468516933767388e-08, 3.84917825e-08, 0.0, 0.4751016260162602, 0.08287256125418571, 0.31103234723404255, 0.09674112103893164, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.004608294930875576, 0.08917808219178082, 0.05027397260273973, 0.12813218211286442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1466828383440488e-05, 4.8942743391462733e-05, 0.00020620257340811613, 2.689158500756459e-05, 0.003448486328125, 0.003631591796875, 5.366707095860122e-06, 0.7272727272727273, 7.460526315789475e-05, 0.0, 7.460526315789475e-05, 7.460526315789475e-05, 0.5402186444927144, 0.0, 0.5402186444927144, 0.5402186444927144];[0.5412410673540178, 2.1466828383440488e-05, 0.00020620257340811613, 4.8942743391462733e-05, 2.6867816091954023e-05, 0.18648373983739838, 0.0, 0.1347050147054136, 0.12346339368261279, 0.4973404255319149, 0.0, 0.05309826380199722, 0.314545703349934, 4.889395180487805e-08, 4.576372203592776e-08, 0.06017143924604646, 0.2547260552169241, 0.5402186406596516, 3.33519273107418e-08, 0.5408333333333334, 0.13507530560850428, 0.3820890828253862, 0.5402186444927144, 7.091453544446475e-05, 0.5408333333333334, 0.13560535359891168, 0.39036144578313253, 0.5424214143956467, 4.6875924700858356e-07, 0.014803219860285578, 0.0, 0.0, 0.0, 0.00011270024418386241, 0.00034641175160627833, 2.0468516933767388e-08, 3.84917825e-08, 0.0, 0.4751016260162602, 0.06037061360886441, 0.31103234723404255, 0.09674112103893164, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.004608294930875576, 0.08917808219178082, 0.05027397260273973, 0.12813218211286442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1466828383440488e-05, 4.8942743391462733e-05, 0.00020620257340811613, 2.689158500756459e-05, 0.09642946461009604, 0.0, 5.366707095860122e-06, 0.7272727272727273, 7.460526315789475e-05, 0.0, 7.460526315789475e-05, 7.460526315789475e-05, 0.5402186444927144, 0.0, 0.5402186444927144, 0.5402186444927144];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.29, 0.0, 0.0, 0.04, 0.59, 0.0, 0.01, 0.0, 0.07, 0.0]
13;2;2;2;1.0;0.79;0.2040266611947235;7;0.09210526315789473;[0.009022058483700973, 1.0733414191720246e-05, 0.0001649620587264929, 2.6671794763739906e-06, 2.7701149425287357e-05, 0.010162601626016262, 0.0, 0.0045662100458904115, 0.008686133834390803, 0.5127659574468085, 0.0, 0.1651329191935846, 0.36258028557152777, 2.2167869890243905e-06, 2.1496509300640433e-06, 0.001504513227843844, 0.005210433376160275, 0.009022985311446597, 3.33519273107418e-08, 2.4833333333333334e-06, 1.242359292325132e-06, 2.084705104076536e-06, 2.284257848626601e-06, 2.001115638644508e-07, 0.009022033333333334, 0.0030208296795921725, 0.00752753125060241, 0.00905978530324245, 2.008968201465358e-07, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 9.184685785967866e-07, 1.8473224909999998e-06, 0.0, 0.48983739837398377, 0.08611872146118722, 0.361582315212766, 0.13074177071072884, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.09628180041095889, 0.0045662100458904115, 0.1651329191935846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 2.6671794763739906e-06, 0.0001649620587264929, 2.7725655558601354e-05, 0.1250152587890625, 0.00323486328125, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.009022058483700973, 1.0733414191720246e-05, 0.0001649620587264929, 2.6671794763739906e-06, 2.7701149425287357e-05, 0.010162601626016262, 0.0, 0.007177671093833115, 0.008686133834390803, 0.5127659574468085, 0.0, 0.011023504791414819, 0.36258028557152777, 2.2167869890243905e-06, 2.1496509300640433e-06, 0.001504513227843844, 0.005210433376160275, 0.009022985311446597, 3.33519273107418e-08, 2.4833333333333334e-06, 1.242359292325132e-06, 2.084705104076536e-06, 2.284257848626601e-06, 2.001115638644508e-07, 0.009022033333333334, 0.0030208296795921725, 0.00752753125060241, 0.00905978530324245, 2.008968201465358e-07, 0.028170367749313155, 0.05420900847324948, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 9.184685785967866e-07, 1.8473224909999998e-06, 0.0, 0.48983739837398377, 0.013583842141076219, 0.361582315212766, 0.13074177071072884, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.09628180041095889, 0.0045662100458904115, 0.1651329191935846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 2.6671794763739906e-06, 0.0001649620587264929, 2.7725655558601354e-05, 0.21917675763474812, 0.0, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.21, 0.03, 0.59, 0.01, 0.01, 0.0, 0.01, 0.0, 0.14, 0.0]
14;9;9;9;1.0;0.8400000000000001;0.2761914175565674;7;0.09210526315789473;[0.003058808384313473, 0.00012343426320478282, 0.000907291322995711, 0.00025498235794135354, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.05456621004568493, 0.10067544696341867, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 3.0413217077808784e-05, 4.176803957395565e-05, 6.800828578312494e-05, 0.0002061222018431069, 0.0007244432123531732, 4.1689909138427245e-08, 0.003058316666666667, 0.00013304446325203937, 0.0002632365719149239, 0.0007244515430211788, 2.1095094024044187e-06, 0.0030587583333333336, 0.0001463082911341387, 0.00047441536946567713, 0.0013839279697844486, 1.9252611930709682e-07, 0.0, 0.0, 0.0, 0.0, 0.0005205677945635549, 0.0014681259949027986, 2.178972813537438e-05, 2.99680159539e-05, 0.0, 0.49593495934959353, 0.06818290747757079, 0.21312406879276596, 0.045421868698776256, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06815068493150685, 0.05456621004568493, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012343426320478282, 0.00025498235794135354, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.003058808384313473, 0.00012343426320478282, 0.000907291322995711, 0.00025498235794135354, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.0920686767692542, 0.10067544696341867, 0.5191489361702127, 0.0, 0.03639315137607924, 0.1945608522637372, 3.0413217077808784e-05, 4.176803957395565e-05, 6.800828578312494e-05, 0.0002061222018431069, 0.0007244432123531732, 4.1689909138427245e-08, 0.003058316666666667, 0.00013304446325203937, 0.0002632365719149239, 0.0007244515430211788, 2.1095094024044187e-06, 0.0030587583333333336, 0.0001463082911341387, 0.00047441536946567713, 0.0013839279697844486, 1.9252611930709682e-07, 0.01344529161737807, 0.048603849538865034, 0.0, 0.0, 0.0005205677945635549, 0.0014681259949027986, 2.178972813537438e-05, 2.99680159539e-05, 0.0, 0.49593495934959353, 0.26688766092167077, 0.21312406879276596, 0.045421868698776256, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06815068493150685, 0.05456621004568493, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012343426320478282, 0.00025498235794135354, 0.000907291322995711, 7.66482075349301e-05, 0.23510269590257854, 0.00020443079599695422, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.16, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.03, 0.79]
15;8;8;8;1.0;0.79;0.2312485440219789;6;0.07894736842105263;[2.225000037083334e-06, 0.0, 4.1240514681623226e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002487556644172916, 2.231243944530255e-06, 0.0, 2.2259009148461095e-06, 2.2345791298197006e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6100034883408914e-05, 4.123949423884266e-05, 0.0012437759084536807, 0.001865671642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1240514681623226e-05, 0.0, 0.0156402587890625, 1.52587890625e-05, 0.0, 0.5454545454545454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.225000037083334e-06, 0.0, 4.1240514681623226e-05, 0.0, 0.0, 0.0, 0.0, 0.030232074501744657, 0.0, 0.0, 0.0, 0.04142646404969713, 0.0, 0.0, 0.002487556644172916, 2.231243944530255e-06, 0.0, 2.2259009148461095e-06, 2.2345791298197006e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09380210123122733, 0.0, 0.0, 0.0, 1.6100034883408914e-05, 4.123949423884266e-05, 0.0012437759084536807, 0.001865671642, 0.0, 0.0, 0.050300202396431785, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1240514681623226e-05, 0.0, 0.21441046637809147, 0.0027020558495287807, 0.0, 0.5454545454545454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.21, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.78, 0.0]
16;0;0;0;0.4002500000000001;0.33302777777777776;0.13783665457378105;6;0.07894736842105263;[2.525000042083334e-06, 0.0, 4.1240514681623226e-05, 5.200999978929282e-06, 1.5804597701149425e-06, 0.01981707317073171, 0.02671232876712329, 0.02671232876712329, 0.0, 0.02925531914893617, 0.05641025641025641, 0.037685935915548356, 0.0, 0.0007541720154043645, 0.0021929769096758, 2.531411291328047e-06, 0.0, 2.526022386510754e-06, 2.5347464756163768e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0010964860410923615, 0.001644736842105263, 0.049492385786802026, 0.02794715447154472, 0.031040081177067483, 0.009827238624504268, 9.657461898294854e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.04554794520547945, 0.02671232876712329, 0.037685935915548356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200999978929282e-06, 4.1240514681623226e-05, 1.5818579416214465e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.525000042083334e-06, 0.0, 4.1240514681623226e-05, 5.200999978929282e-06, 1.5804597701149425e-06, 0.01981707317073171, 0.02671232876712329, 0.06225005406309701, 0.0, 0.02925531914893617, 0.05641025641025641, 0.13967282492987793, 0.0, 0.0007541720154043645, 0.0021929769096758, 2.531411291328047e-06, 0.0, 2.526022386510754e-06, 2.5347464756163768e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016362306495389434, 0.006214585019709774, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0010964860410923615, 0.001644736842105263, 0.049492385786802026, 0.02794715447154472, 0.07474829375556818, 0.009827238624504268, 9.657461898294854e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.04554794520547945, 0.02671232876712329, 0.037685935915548356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200999978929282e-06, 4.1240514681623226e-05, 1.5818579416214465e-06, 0.07153973655553182, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.5997499999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4002500000000001, 0.0];[0.6669722222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.32302777777777775, 0.0]
17;2;2;0;1.0;0.5875;0.2754219928664231;7;0.09210526315789473;[0.18446186974103115, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4558981251391258e-08, 0.18426939567122966, 0.0, 0.1842412284351989, 0.18426939839184844, 0.18416666666666667, 0.18426939839184844, 0.0, 0.1842412352359412, 0.18426939839184844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 2.4924964290241588e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.031280517578125, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.1842412352359412, 0.0, 0.1842412352359412, 0.1842412352359412];[0.18446186974103115, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008246445040011109, 0.0, 0.0, 0.0, 0.0820615284450229, 0.0, 0.0, 2.4558981251391258e-08, 0.18426939567122966, 0.0, 0.1842412284351989, 0.18426939839184844, 0.18416666666666667, 0.18426939839184844, 0.0, 0.1842412352359412, 0.18426939839184844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006618222066376411, 0.015301166586053176, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 2.4924964290241588e-08, 0.0, 0.0, 0.0, 0.22000431442343527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.15499601432342658, 0.07120271614134031, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.1842412352359412, 0.0, 0.1842412352359412, 0.1842412352359412];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.4125, 0.0, 0.36, 0.0, 0.0, 0.0, 0.02, 0.0, 0.2075, 0.0]
18;2;2;2;1.0;0.75;0.22422476784825124;7;0.09210526315789473;[0.011630850193847502, 1.0733414191720246e-05, 0.0001649620587264929, 2.6671794763739906e-06, 2.7701149425287357e-05, 0.010162601626016262, 0.0, 0.0045662100458904115, 0.008686133834390803, 0.5127659574468085, 0.0, 0.1651329191935846, 0.36258028557152777, 1.719563546097561e-06, 1.6662392467102582e-06, 0.0019395543800283335, 0.006716924195057944, 0.011631841224136791, 5.00278909661127e-08, 3.45e-06, 1.725962238330888e-06, 1.867895773384656e-06, 2.659409685079875e-06, 7.921082736301177e-07, 0.0116308, 0.0038943178929338814, 0.009703919269879518, 0.01167927894113313, 2.176382218254138e-07, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 7.112921431876542e-07, 1.432969622e-06, 0.0, 0.48983739837398377, 0.08611872146118722, 0.361582315212766, 0.13074177071072884, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.09628180041095889, 0.0045662100458904115, 0.1651329191935846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 2.6671794763739906e-06, 0.0001649620587264929, 2.7725655558601354e-05, 0.1250152587890625, 0.00323486328125, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.011630850193847502, 1.0733414191720246e-05, 0.0001649620587264929, 2.6671794763739906e-06, 2.7701149425287357e-05, 0.010162601626016262, 0.0, 0.05827600098653773, 0.008686133834390803, 0.5127659574468085, 0.0, 0.0, 0.36258028557152777, 1.719563546097561e-06, 1.6662392467102582e-06, 0.0019395543800283335, 0.006716924195057944, 0.011631841224136791, 5.00278909661127e-08, 3.45e-06, 1.725962238330888e-06, 1.867895773384656e-06, 2.659409685079875e-06, 7.921082736301177e-07, 0.0116308, 0.0038943178929338814, 0.009703919269879518, 0.01167927894113313, 2.176382218254138e-07, 0.04222472685902179, 0.04980692935266608, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 7.112921431876542e-07, 1.432969622e-06, 0.0, 0.48983739837398377, 0.07128002772103392, 0.361582315212766, 0.13074177071072884, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.09628180041095889, 0.0045662100458904115, 0.1651329191935846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 2.6671794763739906e-06, 0.0001649620587264929, 2.7725655558601354e-05, 0.0, 0.0, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.25, 0.01, 0.48, 0.01, 0.04, 0.0, 0.03, 0.0, 0.18, 0.0]
19;2;2;2;1.0;0.7966666666666667;0.2500784425984657;7;0.09210526315789473;[0.01195424186590403, 1.0733414191720246e-05, 0.0001649620587264929, 2.6671794763739906e-06, 2.7701149425287357e-05, 0.010162601626016262, 0.0, 0.0045662100458904115, 0.008686133834390803, 0.5127659574468085, 0.0, 0.1651329191935846, 0.36258028557152777, 1.6730451512195123e-06, 1.6210130294588612e-06, 0.0019934830567280948, 0.006896497674536075, 0.011944884592498107, 4.1689909138427245e-08, 1.3641666666666667e-05, 6.82463812596054e-06, 8.130349906252275e-06, 1.0887739964621682e-05, 2.7598719849638837e-06, 0.011954166666666667, 0.004002590118337435, 0.00996076088313253, 0.011993598757654064, 5.106127512057785e-07, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 6.919094784203396e-07, 1.394204293e-06, 0.0, 0.48983739837398377, 0.08611872146118722, 0.361582315212766, 0.13074177071072884, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.09628180041095889, 0.0045662100458904115, 0.1651329191935846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 2.6671794763739906e-06, 0.0001649620587264929, 2.7725655558601354e-05, 0.1250152587890625, 0.00323486328125, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.01195424186590403, 1.0733414191720246e-05, 0.0001649620587264929, 2.6671794763739906e-06, 2.7701149425287357e-05, 0.010162601626016262, 0.0, 0.038997170354279236, 0.008686133834390803, 0.5127659574468085, 0.0, 0.09247133737851362, 0.36258028557152777, 1.6730451512195123e-06, 1.6210130294588612e-06, 0.0019934830567280948, 0.006896497674536075, 0.011944884592498107, 4.1689909138427245e-08, 1.3641666666666667e-05, 6.82463812596054e-06, 8.130349906252275e-06, 1.0887739964621682e-05, 2.7598719849638837e-06, 0.011954166666666667, 0.004002590118337435, 0.00996076088313253, 0.011993598757654064, 5.106127512057785e-07, 0.05008839605088174, 0.0044285348158862176, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 6.919094784203396e-07, 1.394204293e-06, 0.0, 0.48983739837398377, 0.23275360355406993, 0.361582315212766, 0.13074177071072884, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.09628180041095889, 0.0045662100458904115, 0.1651329191935846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 2.6671794763739906e-06, 0.0001649620587264929, 2.7725655558601354e-05, 0.0, 0.13135577506692456, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.2033333333333333, 0.03, 0.48, 0.01, 0.03, 0.0, 0.04, 0.0, 0.20666666666666664, 0.0]
